"code_loc","site_ID","DateTimeOriginal","question__species","question__count_median","capture_date_local","capture_time_local"
"KAR","KAR_B03","2017-12-11 16:58:57","gemsbokoryx",1,"2017-12-11","16:58:57"
"KAR","KAR_D04","2018-01-23 22:01:55","zebramountain",1,"2018-01-23","22:01:55"
"KAR","KAR_C02","2017-12-17 08:18:34","hartebeestred",1,"2017-12-17","08:18:34"
"KAR","KAR_B02","2018-01-09 23:55:41","gemsbokoryx",1,"2018-01-09","23:55:41"
"KAR","KAR_D01","2018-01-06 12:35:25","gemsbokoryx",1,"2018-01-06","12:35:25"
"KAR","KAR_A01","2018-01-05 05:53:47","gemsbokoryx",1,"2018-01-05","05:53:47"
"KAR","KAR_A01","2017-12-23 07:21:25","gemsbokoryx",1,"2017-12-23","07:21:25"
"KAR","KAR_C02","2017-12-29 23:43:33","birdother",1,"2017-12-29","23:43:33"
"KAR","KAR_D03","2018-01-04 10:21:23","gemsbokoryx",1,"2018-01-04","10:21:23"
"KAR","KAR_B03","2017-12-29 05:23:10","kudu",1,"2017-12-29","05:23:10"
"KAR","KAR_B03","2017-11-11 03:59:00","baboon",1,"2017-11-11","03:59:00"
"KAR","KAR_B02","2017-12-03 05:16:19","ostrich",1,"2017-12-03","05:16:19"
"KAR","KAR_E03","2017-11-16 15:03:35","baboon",1,"2017-11-16","15:03:35"
"KAR","KAR_D03","2017-12-24 05:32:04","kudu",1,"2017-12-24","05:32:04"
"KAR","KAR_A02","2018-01-31 17:15:01","gemsbokoryx",1,"2018-01-31","17:15:01"
"KAR","KAR_B02","2017-10-18 10:27:36","gemsbokoryx",1,"2017-10-18","10:27:36"
"KAR","KAR_A01","2017-10-13 14:27:26","kudu",1,"2017-10-13","14:27:26"
"KAR","KAR_D04","2017-12-29 22:40:48","hartebeestred",1,"2017-12-29","22:40:48"
"KAR","KAR_C02","2018-01-10 06:03:27","bustardkori",1,"2018-01-10","06:03:27"
"KAR","KAR_A02","2018-01-28 07:00:17","duikercommon",1,"2018-01-28","07:00:17"
"KAR","KAR_B02","2017-12-11 18:55:58","springbok",1,"2017-12-11","18:55:58"
"KAR","KAR_D04","2017-11-06 07:48:56","gemsbokoryx",1,"2017-11-06","07:48:56"
"KAR","KAR_D04","2017-10-24 06:35:19","ostrich",1,"2017-10-24","06:35:19"
"KAR","KAR_C02","2017-12-07 05:17:05","kudu",1,"2017-12-07","05:17:05"
"KAR","KAR_A02","2017-12-24 05:42:12","baboon",1,"2017-12-24","05:42:12"
"KAR","KAR_A01","2017-12-29 11:40:44","kudu",1,"2017-12-29","11:40:44"
"KAR","KAR_E01","2017-12-23 19:25:46","baboon",2,"2017-12-23","19:25:46"
"KAR","KAR_B03","2017-12-07 06:53:21","kudu",2,"2017-12-07","06:53:21"
"KAR","KAR_B02","2017-11-25 10:13:33","kudu",1,"2017-11-25","10:13:33"
"KAR","KAR_A01","2017-11-30 05:58:54","jackalblackbacked",1,"2017-11-30","05:58:54"
"KAR","KAR_E01","2017-11-02 23:54:39","gemsbokoryx",1,"2017-11-02","23:54:39"
"KAR","KAR_B02","2017-10-06 12:31:48","springbok",2,"2017-10-06","12:31:48"
"KAR","KAR_B03","2017-10-06 14:34:18","ostrich",1,"2017-10-06","14:34:18"
"KAR","KAR_B03","2017-12-09 06:03:44","springbok",1,"2017-12-09","06:03:44"
"KAR","KAR_A02","2018-02-02 14:20:16","hartebeestred",1,"2018-02-02","14:20:16"
"KAR","KAR_D04","2017-10-07 14:20:50","baboon",1,"2017-10-07","14:20:50"
"KAR","KAR_B03","2017-10-30 17:50:31","zebramountain",2,"2017-10-30","17:50:31"
"KAR","KAR_D01","2018-01-07 02:34:26","baboon",1,"2018-01-07","02:34:26"
"KAR","KAR_B02","2017-11-15 12:48:05","jackalblackbacked",1,"2017-11-15","12:48:05"
"KAR","KAR_E02","2017-12-09 02:07:18","springbok",1,"2017-12-09","02:07:18"
"KAR","KAR_E03","2018-01-01 21:58:28","gemsbokoryx",1,"2018-01-01","21:58:28"
"KAR","KAR_B03","2018-01-30 03:49:34","zebramountain",1,"2018-01-30","03:49:34"
"KAR","KAR_E01","2018-02-05 13:43:15","duikercommon",1,"2018-02-05","13:43:15"
"KAR","KAR_A02","2017-12-03 06:24:20","zebramountain",4,"2017-12-03","06:24:20"
"KAR","KAR_B03","2017-11-03 10:32:02","hartebeestred",1,"2017-11-03","10:32:02"
"KAR","KAR_B03","2017-10-14 09:14:18","springbok",1,"2017-10-14","09:14:18"
"KAR","KAR_B03","2017-12-31 03:26:55","birdofprey",1,"2017-12-31","03:26:55"
"KAR","KAR_A01","2017-10-11 04:26:26","eland",1,"2017-10-11","04:26:26"
"KAR","KAR_C02","2017-11-30 10:45:19","gemsbokoryx",1,"2017-11-30","10:45:19"
"KAR","KAR_E01","2018-02-04 05:25:48","jackalblackbacked",1,"2018-02-04","05:25:48"
"KAR","KAR_A02","2017-12-09 00:42:49","eland",1,"2017-12-09","00:42:49"
"KAR","KAR_D04","2017-12-15 06:30:53","baboon",1,"2017-12-15","06:30:53"
"KAR","KAR_B02","2017-11-20 07:04:24","kudu",1,"2017-11-20","07:04:24"
"KAR","KAR_A01","2018-01-29 23:46:43","jackalblackbacked",1,"2018-01-29","23:46:43"
"KAR","KAR_A01","2018-01-05 10:04:34","hartebeestred",1,"2018-01-05","10:04:34"
"KAR","KAR_E02","2017-11-27 02:52:13","kudu",1,"2017-11-27","02:52:13"
"KAR","KAR_D01","2017-10-31 12:42:11","eland",1,"2017-10-31","12:42:11"
"KAR","KAR_B02","2017-10-12 09:55:53","eland",1,"2017-10-12","09:55:53"
"KAR","KAR_E01","2018-01-23 15:53:32","gemsbokoryx",1,"2018-01-23","15:53:32"
"KAR","KAR_D04","2018-01-24 00:26:24","baboon",1,"2018-01-24","00:26:24"
"KAR","KAR_C02","2017-11-23 19:04:52","gemsbokoryx",1,"2017-11-23","19:04:52"
"KAR","KAR_B03","2018-01-12 15:58:25","kudu",1,"2018-01-12","15:58:25"
"KAR","KAR_C02","2017-12-18 08:35:31","gemsbokoryx",1,"2017-12-18","08:35:31"
"KAR","KAR_A01","2018-01-01 19:05:28","eland",1,"2018-01-01","19:05:28"
"KAR","KAR_B02","2017-12-03 08:32:27","kudu",1,"2017-12-03","08:32:27"
"KAR","KAR_E02","2017-10-26 19:36:20","gemsbokoryx",1,"2017-10-26","19:36:20"
"KAR","KAR_E03","2018-02-06 01:36:30","hartebeestred",1,"2018-02-06","01:36:30"
"KAR","KAR_E03","2017-11-14 06:29:37","birdother",1,"2017-11-14","06:29:37"
"KAR","KAR_B01","2017-12-23 08:00:33","kudu",1,"2017-12-23","08:00:33"
"KAR","KAR_C02","2017-11-25 05:47:08","kudu",1,"2017-11-25","05:47:08"
"KAR","KAR_D03","2017-11-30 09:04:04","birdother",1,"2017-11-30","09:04:04"
"KAR","KAR_A01","2017-11-27 02:26:56","steenbok",1,"2017-11-27","02:26:56"
"KAR","KAR_B02","2017-12-19 17:14:09","steenbok",1,"2017-12-19","17:14:09"
"KAR","KAR_D01","2018-02-04 21:38:49","eland",1,"2018-02-04","21:38:49"
"KAR","KAR_A02","2017-10-09 01:29:07","hartebeestred",1,"2017-10-09","01:29:07"
"KAR","KAR_A02","2018-01-12 08:03:10","jackalblackbacked",1,"2018-01-12","08:03:10"
"KAR","KAR_A01","2018-01-05 14:11:37","springbok",1,"2018-01-05","14:11:37"
"KAR","KAR_A02","2018-01-26 14:52:03","springbok",2,"2018-01-26","14:52:03"
"KAR","KAR_E02","2018-01-12 13:20:02","gemsbokoryx",1,"2018-01-12","13:20:02"
"KAR","KAR_B02","2017-12-11 22:44:01","zebramountain",1,"2017-12-11","22:44:01"
"KAR","KAR_A01","2017-12-03 02:18:21","gemsbokoryx",1,"2017-12-03","02:18:21"
"KAR","KAR_E02","2017-12-04 13:46:20","baboon",1,"2017-12-04","13:46:20"
"KAR","KAR_D03","2018-01-22 18:48:23","zebramountain",1,"2018-01-22","18:48:23"
"KAR","KAR_E01","2018-01-21 02:07:54","ostrich",1,"2018-01-21","02:07:54"
"KAR","KAR_A01","2017-12-21 10:07:28","gemsbokoryx",1,"2017-12-21","10:07:28"
"KAR","KAR_D04","2018-01-02 05:40:02","birdother",1,"2018-01-02","05:40:02"
"KAR","KAR_A02","2018-01-21 13:03:17","duikercommon",2,"2018-01-21","13:03:17"
"KAR","KAR_B03","2017-12-09 13:24:05","gemsbokoryx",1,"2017-12-09","13:24:05"
"KAR","KAR_A01","2017-10-28 23:45:45","eland",1,"2017-10-28","23:45:45"
"KAR","KAR_B03","2017-12-12 20:38:52","springbok",2,"2017-12-12","20:38:52"
"KAR","KAR_B03","2017-12-07 07:17:23","eland",1,"2017-12-07","07:17:23"
"KAR","KAR_D03","2018-01-21 09:22:36","kudu",1,"2018-01-21","09:22:36"
"KAR","KAR_B03","2017-12-23 19:34:22","gemsbokoryx",1,"2017-12-23","19:34:22"
"KAR","KAR_D01","2017-12-26 18:09:25","springbok",1,"2017-12-26","18:09:25"
"KAR","KAR_F02","2017-11-03 16:48:02","baboon",1,"2017-11-03","16:48:02"
"KAR","KAR_D03","2017-12-02 13:42:31","gemsbokoryx",2,"2017-12-02","13:42:31"
"KAR","KAR_B02","2017-10-10 11:38:35","baboon",1,"2017-10-10","11:38:35"
"KAR","KAR_D04","2017-11-15 17:05:30","kudu",1,"2017-11-15","17:05:30"
"KAR","KAR_A01","2017-12-21 01:16:47","jackalblackbacked",1,"2017-12-21","01:16:47"
"KAR","KAR_E01","2018-01-27 16:27:58","jackalblackbacked",1,"2018-01-27","16:27:58"
"KAR","KAR_B03","2018-01-19 18:38:39","gemsbokoryx",1,"2018-01-19","18:38:39"
"KAR","KAR_B03","2017-10-21 02:31:47","gemsbokoryx",1,"2017-10-21","02:31:47"
"KAR","KAR_E02","2017-11-29 11:51:54","birdother",1,"2017-11-29","11:51:54"
"KAR","KAR_E02","2018-01-30 19:46:29","bustardludwigs",1,"2018-01-30","19:46:29"
"KAR","KAR_D01","2018-01-30 05:18:01","bustardludwigs",1,"2018-01-30","05:18:01"
"KAR","KAR_B02","2017-11-21 00:48:40","ostrich",1,"2017-11-21","00:48:40"
"KAR","KAR_D03","2017-10-29 19:20:28","baboon",1,"2017-10-29","19:20:28"
"KAR","KAR_A01","2017-10-15 08:24:16","eland",1,"2017-10-15","08:24:16"
"KAR","KAR_B02","2017-10-28 14:18:14","kudu",1,"2017-10-28","14:18:14"
"KAR","KAR_E01","2018-02-05 11:35:02","gemsbokoryx",3,"2018-02-05","11:35:02"
"KAR","KAR_B02","2017-11-01 10:49:45","springbok",1,"2017-11-01","10:49:45"
"KAR","KAR_E03","2017-12-17 07:34:48","zebramountain",1,"2017-12-17","07:34:48"
"KAR","KAR_B03","2017-11-07 15:18:10","gemsbokoryx",1,"2017-11-07","15:18:10"
"KAR","KAR_A02","2018-01-10 03:53:43","eland",1,"2018-01-10","03:53:43"
"KAR","KAR_E02","2017-12-15 09:53:18","gemsbokoryx",1,"2017-12-15","09:53:18"
"KAR","KAR_E03","2017-11-04 00:59:40","baboon",6,"2017-11-04","00:59:40"
"KAR","KAR_A01","2018-01-23 04:46:36","zebramountain",1,"2018-01-23","04:46:36"
"KAR","KAR_E01","2017-11-28 20:35:54","gemsbokoryx",1,"2017-11-28","20:35:54"
"KAR","KAR_E02","2018-01-14 18:47:18","gemsbokoryx",1,"2018-01-14","18:47:18"
"KAR","KAR_B02","2017-10-21 02:07:50","hare",1,"2017-10-21","02:07:50"
"KAR","KAR_D04","2017-12-11 22:46:01","duikercommon",1,"2017-12-11","22:46:01"
"KAR","KAR_D01","2017-12-20 19:28:33","baboon",1,"2017-12-20","19:28:33"
"KAR","KAR_B03","2017-10-21 21:13:53","kudu",1,"2017-10-21","21:13:53"
"KAR","KAR_A01","2018-02-02 18:01:26","kudu",1,"2018-02-02","18:01:26"
"KAR","KAR_A02","2017-12-01 05:40:37","gemsbokoryx",1,"2017-12-01","05:40:37"
"KAR","KAR_E02","2017-12-03 13:07:09","caracal",1,"2017-12-03","13:07:09"
"KAR","KAR_E02","2017-11-08 18:14:53","eland",1,"2017-11-08","18:14:53"
"KAR","KAR_D04","2018-01-06 04:50:38","eland",1,"2018-01-06","04:50:38"
"KAR","KAR_D01","2017-11-24 15:50:50","springbok",1,"2017-11-24","15:50:50"
"KAR","KAR_E01","2017-10-28 11:09:09","baboon",1,"2017-10-28","11:09:09"
"KAR","KAR_B03","2018-01-29 16:49:00","duikercommon",1,"2018-01-29","16:49:00"
"KAR","KAR_A02","2017-12-02 21:24:53","ostrich",2,"2017-12-02","21:24:53"
"KAR","KAR_E03","2018-02-02 05:42:22","gemsbokoryx",1,"2018-02-02","05:42:22"
"KAR","KAR_B02","2017-10-22 07:17:26","rhebokgrey",1,"2017-10-22","07:17:26"
"KAR","KAR_B02","2017-10-15 01:52:21","kudu",1,"2017-10-15","01:52:21"
"KAR","KAR_C02","2017-11-25 18:33:14","gemsbokoryx",1,"2017-11-25","18:33:14"
"KAR","KAR_D04","2017-11-01 06:16:05","springbok",1,"2017-11-01","06:16:05"
"KAR","KAR_B02","2018-01-14 06:02:47","gemsbokoryx",1,"2018-01-14","06:02:47"
"KAR","KAR_E01","2017-11-08 08:39:52","kudu",1,"2017-11-08","08:39:52"
"KAR","KAR_D01","2017-12-02 09:46:09","gemsbokoryx",1,"2017-12-02","09:46:09"
"KAR","KAR_B03","2018-01-29 13:48:39","gemsbokoryx",1,"2018-01-29","13:48:39"
"KAR","KAR_C03","2018-01-05 00:26:30","hare",1,"2018-01-05","00:26:30"
"KAR","KAR_B03","2018-01-30 15:57:45","kudu",1,"2018-01-30","15:57:45"
"KAR","KAR_E01","2017-12-25 09:08:47","eland",1,"2017-12-25","09:08:47"
"KAR","KAR_E01","2017-11-18 19:53:27","ostrich",1,"2017-11-18","19:53:27"
"KAR","KAR_B03","2018-01-30 10:07:41","bustardkori",1,"2018-01-30","10:07:41"
"KAR","KAR_D01","2017-12-09 23:14:23","eland",1,"2017-12-09","23:14:23"
"KAR","KAR_E01","2018-02-05 03:31:39","zebramountain",1,"2018-02-05","03:31:39"
"KAR","KAR_D04","2017-12-21 08:29:01","jackalblackbacked",1,"2017-12-21","08:29:01"
"KAR","KAR_C02","2018-01-12 14:06:07","springbok",1,"2018-01-12","14:06:07"
"KAR","KAR_E03","2017-12-20 07:04:52","kudu",1,"2017-12-20","07:04:52"
"KAR","KAR_A01","2017-11-03 07:38:17","eland",1,"2017-11-03","07:38:17"
"KAR","KAR_B02","2017-12-02 23:29:57","gemsbokoryx",1,"2017-12-02","23:29:57"
"KAR","KAR_F02","2017-10-27 10:58:35","springbok",1,"2017-10-27","10:58:35"
"KAR","KAR_E01","2017-11-03 10:00:15","eland",1,"2017-11-03","10:00:15"
"KAR","KAR_B01","2018-01-13 03:28:52","kudu",1,"2018-01-13","03:28:52"
"KAR","KAR_D04","2018-01-26 06:44:11","springbok",1,"2018-01-26","06:44:11"
"KAR","KAR_B03","2018-01-29 10:13:07","eland",1,"2018-01-29","10:13:07"
"KAR","KAR_B02","2017-10-12 14:56:37","eland",1,"2017-10-12","14:56:37"
"KAR","KAR_E02","2017-11-24 07:42:50","baboon",1,"2017-11-24","07:42:50"
"KAR","KAR_A01","2018-01-13 15:17:28","baboon",1,"2018-01-13","15:17:28"
"KAR","KAR_B02","2017-12-26 05:15:31","eland",1,"2017-12-26","05:15:31"
"KAR","KAR_D01","2017-12-06 22:14:48","gemsbokoryx",2,"2017-12-06","22:14:48"
"KAR","KAR_E03","2018-01-11 16:39:54","hare",1,"2018-01-11","16:39:54"
"KAR","KAR_B02","2017-11-29 14:01:04","baboon",1,"2017-11-29","14:01:04"
"KAR","KAR_D04","2018-02-01 06:17:12","zebramountain",4,"2018-02-01","06:17:12"
"KAR","KAR_B02","2017-12-19 10:52:01","bustardludwigs",2,"2017-12-19","10:52:01"
"KAR","KAR_A01","2017-12-16 01:31:37","gemsbokoryx",1,"2017-12-16","01:31:37"
"KAR","KAR_B03","2018-02-02 06:11:39","kudu",2,"2018-02-02","06:11:39"
"KAR","KAR_E03","2018-01-05 23:09:40","kudu",1,"2018-01-05","23:09:40"
"KAR","KAR_B02","2017-11-17 08:46:04","gemsbokoryx",1,"2017-11-17","08:46:04"
"KAR","KAR_B03","2017-10-14 06:37:24","reptilesamphibians",1,"2017-10-14","06:37:24"
"KAR","KAR_E03","2017-11-21 17:39:43","gemsbokoryx",1,"2017-11-21","17:39:43"
"KAR","KAR_B02","2017-10-12 17:21:56","eland",1,"2017-10-12","17:21:56"
"KAR","KAR_B03","2017-10-26 14:15:26","gemsbokoryx",1,"2017-10-26","14:15:26"
"KAR","KAR_B01","2017-12-27 06:26:37","baboon",1,"2017-12-27","06:26:37"
"KAR","KAR_B03","2017-12-03 18:30:04","kudu",1,"2017-12-03","18:30:04"
"KAR","KAR_E01","2017-12-06 23:24:13","kudu",1,"2017-12-06","23:24:13"
"KAR","KAR_B03","2017-11-26 17:42:20","kudu",1,"2017-11-26","17:42:20"
"KAR","KAR_D01","2018-01-10 00:27:06","kudu",1,"2018-01-10","00:27:06"
"KAR","KAR_C03","2017-12-30 13:11:07","ostrich",1,"2017-12-30","13:11:07"
"KAR","KAR_B03","2018-01-07 07:41:53","gemsbokoryx",1,"2018-01-07","07:41:53"
"KAR","KAR_E03","2017-12-12 18:41:59","hartebeestred",1,"2017-12-12","18:41:59"
"KAR","KAR_A01","2017-11-27 15:01:32","eland",1,"2017-11-27","15:01:32"
"KAR","KAR_D01","2017-12-10 03:20:25","gemsbokoryx",1,"2017-12-10","03:20:25"
"KAR","KAR_E01","2017-12-11 03:51:49","hartebeestred",1,"2017-12-11","03:51:49"
"KAR","KAR_B03","2018-01-22 07:28:28","kudu",1,"2018-01-22","07:28:28"
"KAR","KAR_B03","2018-01-04 16:18:38","gemsbokoryx",1,"2018-01-04","16:18:38"
"KAR","KAR_C02","2018-01-01 17:17:21","kudu",1,"2018-01-01","17:17:21"
"KAR","KAR_D04","2017-11-25 12:15:02","baboon",1,"2017-11-25","12:15:02"
"KAR","KAR_B02","2017-10-22 00:32:59","eland",1,"2017-10-22","00:32:59"
"KAR","KAR_D04","2017-10-21 17:14:03","baboon",1,"2017-10-21","17:14:03"
"KAR","KAR_E03","2018-01-12 13:52:10","gemsbokoryx",1,"2018-01-12","13:52:10"
"KAR","KAR_B01","2017-10-30 08:24:55","kudu",1,"2017-10-30","08:24:55"
"KAR","KAR_A02","2017-10-26 19:34:52","gemsbokoryx",2,"2017-10-26","19:34:52"
"KAR","KAR_B03","2017-12-06 13:23:54","bustardkori",1,"2017-12-06","13:23:54"
"KAR","KAR_A02","2018-01-03 09:16:30","gemsbokoryx",1,"2018-01-03","09:16:30"
"KAR","KAR_C02","2017-10-07 06:55:36","hartebeestred",1,"2017-10-07","06:55:36"
"KAR","KAR_B03","2018-01-06 09:08:31","eland",1,"2018-01-06","09:08:31"
"KAR","KAR_C02","2017-12-24 05:29:00","porcupine",2,"2017-12-24","05:29:00"
"KAR","KAR_C02","2017-11-01 02:59:30","rhinocerosblack",1,"2017-11-01","02:59:30"
"KAR","KAR_C03","2018-01-08 11:46:26","gemsbokoryx",1,"2018-01-08","11:46:26"
"KAR","KAR_E01","2018-01-29 07:15:27","gemsbokoryx",1,"2018-01-29","07:15:27"
"KAR","KAR_E03","2018-02-02 15:22:32","eland",1,"2018-02-02","15:22:32"
"KAR","KAR_B02","2017-10-30 05:52:54","zebramountain",1,"2017-10-30","05:52:54"
"KAR","KAR_B03","2017-10-29 23:26:10","gemsbokoryx",1,"2017-10-29","23:26:10"
"KAR","KAR_A01","2017-11-11 16:06:18","eland",1,"2017-11-11","16:06:18"
"KAR","KAR_E03","2017-11-13 00:31:57","hartebeestred",1,"2017-11-13","00:31:57"
"KAR","KAR_B02","2017-11-16 11:00:05","baboon",2,"2017-11-16","11:00:05"
"KAR","KAR_D01","2017-11-28 13:04:11","gemsbokoryx",1,"2017-11-28","13:04:11"
"KAR","KAR_B03","2017-12-26 15:01:07","baboon",1,"2017-12-26","15:01:07"
"KAR","KAR_E03","2017-12-28 07:42:24","baboon",1,"2017-12-28","07:42:24"
"KAR","KAR_E01","2017-10-23 09:44:55","hartebeestred",1,"2017-10-23","09:44:55"
"KAR","KAR_B03","2018-02-02 22:34:59","gemsbokoryx",1,"2018-02-02","22:34:59"
"KAR","KAR_A02","2017-11-14 07:41:40","zebramountain",1,"2017-11-14","07:41:40"
"KAR","KAR_E02","2017-12-02 04:15:22","springbok",1,"2017-12-02","04:15:22"
"KAR","KAR_D01","2017-12-19 17:47:05","hartebeestred",1,"2017-12-19","17:47:05"
"KAR","KAR_B02","2017-12-03 19:36:13","duikercommon",1,"2017-12-03","19:36:13"
"KAR","KAR_B02","2018-01-29 15:00:16","ostrich",1,"2018-01-29","15:00:16"
"KAR","KAR_D04","2018-02-02 15:23:23","hartebeestred",1,"2018-02-02","15:23:23"
"KAR","KAR_C03","2018-02-03 21:56:26","gemsbokoryx",1,"2018-02-03","21:56:26"
"KAR","KAR_D04","2017-11-30 18:46:56","kudu",1,"2017-11-30","18:46:56"
"KAR","KAR_D01","2017-12-05 09:51:34","gemsbokoryx",1,"2017-12-05","09:51:34"
"KAR","KAR_E03","2017-12-04 06:22:59","gemsbokoryx",1,"2017-12-04","06:22:59"
"KAR","KAR_A02","2018-01-02 17:07:22","kudu",1,"2018-01-02","17:07:22"
"KAR","KAR_D04","2018-01-03 06:40:29","monkeyvervet",1,"2018-01-03","06:40:29"
"KAR","KAR_B03","2017-12-07 15:21:37","baboon",1,"2017-12-07","15:21:37"
"KAR","KAR_C02","2018-01-27 17:15:03","eland",1,"2018-01-27","17:15:03"
"KAR","KAR_E03","2017-11-28 21:11:25","gemsbokoryx",1,"2017-11-28","21:11:25"
"KAR","KAR_B02","2017-10-12 17:16:49","gemsbokoryx",1,"2017-10-12","17:16:49"
"KAR","KAR_B01","2018-01-26 02:42:41","gemsbokoryx",1,"2018-01-26","02:42:41"
"KAR","KAR_B02","2017-10-06 17:35:33","kudu",1,"2017-10-06","17:35:33"
"KAR","KAR_B02","2017-12-19 07:27:18","baboon",1,"2017-12-19","07:27:18"
"KAR","KAR_C02","2017-12-20 10:06:08","eland",1,"2017-12-20","10:06:08"
"KAR","KAR_E01","2017-12-17 16:34:46","hartebeestred",1,"2017-12-17","16:34:46"
"KAR","KAR_C02","2017-12-03 05:25:59","kudu",1,"2017-12-03","05:25:59"
"KAR","KAR_D03","2018-01-12 14:38:37","kudu",1,"2018-01-12","14:38:37"
"KAR","KAR_E01","2018-01-04 23:17:01","wildebeestblue",1,"2018-01-04","23:17:01"
"KAR","KAR_D03","2017-10-08 05:22:25","springbok",1,"2017-10-08","05:22:25"
"KAR","KAR_C02","2018-01-30 13:40:15","eland",1,"2018-01-30","13:40:15"
"KAR","KAR_E01","2017-10-23 02:17:38","caracal",1,"2017-10-23","02:17:38"
"KAR","KAR_B03","2018-01-01 10:33:58","duikercommon",1,"2018-01-01","10:33:58"
"KAR","KAR_E01","2018-01-05 23:15:21","gemsbokoryx",2,"2018-01-05","23:15:21"
"KAR","KAR_E01","2018-01-15 02:49:39","baboon",1,"2018-01-15","02:49:39"
"KAR","KAR_A01","2017-11-18 01:01:07","kudu",1,"2017-11-18","01:01:07"
"KAR","KAR_B01","2017-10-24 20:20:32","eland",1,"2017-10-24","20:20:32"
"KAR","KAR_B02","2017-10-06 12:09:28","kudu",3,"2017-10-06","12:09:28"
"KAR","KAR_C02","2017-12-10 19:16:54","jackalblackbacked",1,"2017-12-10","19:16:54"
"KAR","KAR_B01","2017-12-20 15:11:15","gemsbokoryx",1,"2017-12-20","15:11:15"
"KAR","KAR_E01","2018-01-26 12:27:49","birdother",1,"2018-01-26","12:27:49"
"KAR","KAR_C03","2017-12-02 19:28:48","springbok",1,"2017-12-02","19:28:48"
"KAR","KAR_E02","2017-12-11 01:44:55","kudu",1,"2017-12-11","01:44:55"
"KAR","KAR_D03","2017-10-13 03:20:29","birdother",1,"2017-10-13","03:20:29"
"KAR","KAR_D01","2018-01-31 04:22:34","steenbok",2,"2018-01-31","04:22:34"
"KAR","KAR_A02","2017-12-23 00:54:57","kudu",1,"2017-12-23","00:54:57"
"KAR","KAR_A01","2017-11-09 13:55:27","hartebeestred",1,"2017-11-09","13:55:27"
"KAR","KAR_A01","2017-11-08 09:50:34","steenbok",1,"2017-11-08","09:50:34"
"KAR","KAR_D01","2017-12-02 23:20:49","eland",1,"2017-12-02","23:20:49"
"KAR","KAR_A01","2018-01-12 06:47:48","zebraburchells",1,"2018-01-12","06:47:48"
"KAR","KAR_E03","2018-01-01 12:44:48","eland",1,"2018-01-01","12:44:48"
"KAR","KAR_B03","2017-12-23 17:31:29","baboon",1,"2017-12-23","17:31:29"
"KAR","KAR_B02","2017-11-04 00:14:52","gemsbokoryx",1,"2017-11-04","00:14:52"
"KAR","KAR_C03","2018-02-05 15:54:59","jackalblackbacked",1,"2018-02-05","15:54:59"
"KAR","KAR_B02","2018-01-09 09:30:45","gemsbokoryx",1,"2018-01-09","09:30:45"
"KAR","KAR_B02","2017-10-31 14:32:52","gemsbokoryx",1,"2017-10-31","14:32:52"
"KAR","KAR_C03","2017-11-09 15:09:17","jackalblackbacked",1,"2017-11-09","15:09:17"
"KAR","KAR_E03","2018-02-02 20:09:58","steenbok",1,"2018-02-02","20:09:58"
"KAR","KAR_D03","2017-10-07 08:05:22","kudu",1,"2017-10-07","08:05:22"
"KAR","KAR_B02","2017-11-10 07:36:27","hartebeestred",1,"2017-11-10","07:36:27"
"KAR","KAR_B02","2017-10-25 04:58:24","rhinocerosblack",1,"2017-10-25","04:58:24"
"KAR","KAR_D03","2017-12-05 02:10:20","eland",1,"2017-12-05","02:10:20"
"KAR","KAR_B02","2017-11-26 03:09:48","gemsbokoryx",1,"2017-11-26","03:09:48"
"KAR","KAR_B02","2018-01-31 22:34:38","baboon",1,"2018-01-31","22:34:38"
"KAR","KAR_E01","2018-02-05 19:48:06","gemsbokoryx",1,"2018-02-05","19:48:06"
"KAR","KAR_C03","2017-11-18 22:14:23","eland",1,"2017-11-18","22:14:23"
"KAR","KAR_E03","2018-01-12 12:36:10","birdother",1,"2018-01-12","12:36:10"
"KAR","KAR_B01","2018-01-10 15:32:53","zebramountain",1,"2018-01-10","15:32:53"
"KAR","KAR_E02","2017-12-10 11:31:31","springbok",1,"2017-12-10","11:31:31"
"KAR","KAR_B02","2017-12-05 11:29:03","kudu",1,"2017-12-05","11:29:03"
"KAR","KAR_E01","2017-10-18 12:59:14","hartebeestred",1,"2017-10-18","12:59:14"
"KAR","KAR_A01","2017-12-26 13:34:04","gemsbokoryx",2,"2017-12-26","13:34:04"
"KAR","KAR_B03","2017-12-21 09:18:06","eland",1,"2017-12-21","09:18:06"
"KAR","KAR_E01","2018-01-25 06:20:04","baboon",1,"2018-01-25","06:20:04"
"KAR","KAR_B03","2018-01-30 04:12:01","kudu",1,"2018-01-30","04:12:01"
"KAR","KAR_B02","2018-01-27 17:49:48","kudu",1,"2018-01-27","17:49:48"
"KAR","KAR_C03","2017-10-07 00:24:15","duikercommon",1,"2017-10-07","00:24:15"
"KAR","KAR_D01","2018-01-15 05:03:35","eland",1,"2018-01-15","05:03:35"
"KAR","KAR_D04","2018-02-01 22:59:29","baboon",1,"2018-02-01","22:59:29"
"KAR","KAR_C02","2017-11-02 08:24:42","baboon",1,"2017-11-02","08:24:42"
"KAR","KAR_D04","2017-12-03 11:59:29","gemsbokoryx",1,"2017-12-03","11:59:29"
"KAR","KAR_D04","2017-11-04 02:59:06","hartebeestred",1,"2017-11-04","02:59:06"
"KAR","KAR_F02","2017-11-09 09:26:00","jackalblackbacked",1,"2017-11-09","09:26:00"
